189.16000000000003 , 122.88
189.07063817459849 , 134.08822851734882
187.60627703736995 , 145.21115564796725
185.17806126077417 , 156.16412920018416
181.8044710330678 , 166.863790431681
177.87370452772785 , 177.39775576455023
173.1102897900848 , 187.63
167.69551137085566 , 197.6170096565413
160.54577760546715 , 206.4423892592501
153.37885630108178 , 215.29885630108174
144.9723405860307 , 223.00200871565045
96.63645434103508 , 173.8312571547753
90.46000000000001 , 173.97549882328187
85.51412100713463 , 175.53648242682937
81.07078442754933 , 178.1339261022114
75.9715046159462 , 178.90369792476596
71.03159430468196 , 179.99884967470805
66.01503307936417 , 180.65929248932125
60.96 , 180.88
55.90496692063582 , 180.65929248932125
50.88840569531804 , 179.99884967470805
45.92261347954354 , 179.00029050739488
41.08862967277865 , 177.47614126766126
36.02552255729874 , 176.35215943516235
31.460000000000015 , 173.9754988232819
26.029195026221288 , 172.7663594971996
20.97861067749725 , 170.52796436200043
16.977958210196746 , 166.86204178980324
13.312035637999571 , 162.86138932250276
7.797032325644423 , 160.10511071918287
4.754951294389926 , 155.32999999999998
4.225132531505714 , 149.33590318496778
2.3231804629593142 , 144.22205694352175
0.686228439562143 , 139.0303084143973
0.09888086384554384 , 133.61145737981627
-0.6048323420698765 , 128.26622490180526
-0.8400000000000034 , 122.88000000000001
-0.6048323420698765 , 117.49377509819473
0.19736163914676297 , 112.16590743795038
0.8794136048199519 , 106.78145539462321
2.323180462959307 , 101.53794305647827
3.5000863018763795 , 96.08600220563966
5.44777161741748 , 90.82999999999998
8.452353961075623 , 86.11375042989793
10.554275642771252 , 80.5845752826257
14.432373797925166 , 76.35237379792517
-28.06608394158571 , 16.78284462802155
-18.48033643461992 , 9.427441865974657
-8.090000000000053 , 3.2818917373690653
2.5964180536094474 , -2.2811053897613647
16.599987410660788 , 1.001867084067655
27.62410699079534 , -1.5312464260320127
38.733033258632915 , -3.175392385562631
49.88250509677263 , -3.7363461274608767
60.95999999999998 , -4.02000000000001
72.02006375467779 , -3.5371071878425226
83.36061491903396 , -4.160200138574851
124.64415068723957 , -52.09076599033614
138.84854563881095 , -44.152525150854586
148.76000000000002 , -29.194060904547456
161.56530693597347 , -20.799268568289165
173.704946739019 , -11.484195323068775
185.05724009823905 , -1.2172400982391167
162.2310753803289 , 37.903477999439446
168.187002597429 , 47.798844481648004
173.11028979008478 , 58.12999999999994
177.87370452772785 , 68.3622442354498
181.8044710330678 , 78.89620956831902
185.371246426032 , 89.54410699079533
